,_id,keywordId,adGroupId,campaignId,profileId,targeting,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,date,__v,conversions,sales,campaignName,adGroupName,matchType,CR,x_prior,x_post ,Date,Leave,campaignType,conv_value,clicks_filter,cost_filter,avg_cpc,bid,slope,target_acos
15,63882d10ea239eac10b4805b,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-09-20,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,2.3899999999999997,0.5974999999999999,0.43,1.0,1.5
16,63882d10ea239eac10b4805d,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-09-18,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,2.3899999999999997,0.5974999999999999,0.43,1.0,1.5
17,63882d10ea239eac10b4805e,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-09-15,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,3,2.13,0.71,0.43,1.0,1.5
18,63882d10ea239eac10b48165,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-09-26,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,2.3899999999999997,0.5974999999999999,0.43,1.0,1.5
19,63882d10ea239eac10b4816b,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-09-23,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,2.3899999999999997,0.5974999999999999,0.43,1.0,1.5
20,63882d10ea239eac10b4816c,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,4,0.0,0,0,0,0.0,2022-09-25,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,2.3899999999999997,0.5974999999999999,0.43,1.0,1.5
21,63882d10ea239eac10b4816e,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-09-24,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,2.3899999999999997,0.5974999999999999,0.43,1.0,1.5
22,63882d10ea239eac10b481ec,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-16,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
23,63882d10ea239eac10b481ed,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-17,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
24,63882d10ea239eac10b481f0,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,15,1.35,0,0,0,0.0,2022-10-10,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
25,63882d10ea239eac10b481ee,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,8,0.0,0,0,0,0.0,2022-10-04,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,5.1499999999999995,0.7357142857142857,0.43,1.0,1.5
26,63882d10ea239eac10b481ef,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-06,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,5,3.7299999999999995,0.7459999999999999,0.43,1.0,1.5
27,63882d10ea239eac10b481f1,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-14,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
28,63882d10ea239eac10b481f4,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-10-20,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.43,1.0,1.5
29,63882d10ea239eac10b481f3,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-19,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.43,1.0,1.5
30,63882d10ea239eac10b481f6,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-05,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,4.4399999999999995,0.7399999999999999,0.43,1.0,1.5
31,63882d10ea239eac10b481f7,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-09,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,4.88,0.8133333333333334,0.43,1.0,1.5
32,63882d10ea239eac10b481f8,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,4,0.0,0,0,0,0.0,2022-10-11,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
33,63882d10ea239eac10b481fa,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-13,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
34,63882d10ea239eac10b481f9,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-10-12,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
35,63882d10ea239eac10b481fb,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-15,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,6.2299999999999995,0.8899999999999999,0.43,1.0,1.5
36,63882d10ea239eac10b481fc,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-21,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.43,1.0,1.5
37,63882d10ea239eac10b481fe,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-08,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,4.88,0.8133333333333334,0.43,1.0,1.5
38,63882d10ea239eac10b481fd,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,4,1.15,0,0,0,0.0,2022-10-07,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,4.88,0.8133333333333334,0.43,1.0,1.5
39,63882d10ea239eac10b481ff,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,5,0.0,0,0,0,0.0,2022-10-22,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.43,1.0,1.5
40,63882d10ea239eac10b482fc,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-25,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.43,1.0,1.5
41,63882d10ea239eac10b482fd,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,9,0.0,0,0,0,0.0,2022-10-27,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,7.319999999999999,1.0457142857142856,0.43,1.0,1.5
42,63882d10ea239eac10b482f6,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,10,0.0,0,0,0,0.0,2022-10-23,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.43,1.0,1.5
43,63882d10ea239eac10b482f9,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,10,1.35,1,1,1,15.94,2022-10-26,0,1,15.94,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,7.319999999999999,1.0457142857142856,0.43,1.0,1.5
44,63882d10ea239eac10b482ff,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,26,0.0,0,0,0,0.0,2022-10-29,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,4.32,1.08,0.43,1.0,1.5
45,63882d10ea239eac10b482f8,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-31,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,4.32,1.08,0.43,1.0,1.5
46,63882d10ea239eac10b482fa,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,15,0.0,0,0,0,0.0,2022-11-01,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,3,3.85,1.2833333333333334,0.43,1.0,1.5
47,63882d10ea239eac10b482fe,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-28,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,6.25,1.0416666666666667,0.43,1.0,1.5
48,63882d10ea239eac10b482fb,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-10-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,4.32,1.08,0.43,1.0,1.5
49,63882d10ea239eac10b48385,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-11-07,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.29,1.3225,0.43,1.0,1.5
50,63882d10ea239eac10b48384,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,20,0.0,0,0,0,0.0,2022-11-03,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,3,3.85,1.2833333333333334,0.43,1.0,1.5
51,63882d10ea239eac10b48386,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,2,1.48,0,0,0,0.0,2022-11-10,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
52,63882d10ea239eac10b48387,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,6,0.0,0,0,0,0.0,2022-11-12,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
53,63882d10ea239eac10b48389,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-11-15,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
54,63882d10ea239eac10b4838c,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,9,0.0,0,0,0,0.0,2022-11-04,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,3,3.85,1.2833333333333334,0.43,1.0,1.5
55,63882d10ea239eac10b4838d,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,41,0.98,0,0,0,0.0,2022-11-06,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,5,6.44,1.288,0.43,1.0,1.5
56,63882d10ea239eac10b4838f,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-11-14,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
57,63882d10ea239eac10b48391,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,7,1.61,0,0,0,0.0,2022-11-05,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.46,1.365,0.43,1.0,1.5
58,63882d10ea239eac10b48392,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-11-09,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.29,1.3225,0.43,1.0,1.5
59,63882d10ea239eac10b48393,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,11,0.0,0,0,0,0.0,2022-11-11,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
60,63882d10ea239eac10b48394,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,34,0.0,0,0,0,0.0,2022-11-02,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,3,3.85,1.2833333333333334,0.43,1.0,1.5
61,63882d10ea239eac10b48397,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-11-19,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
62,63882d10ea239eac10b4838a,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-11-16,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
63,63882d10ea239eac10b48388,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,21,0.0,0,0,0,0.0,2022-11-13,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
64,63882d10ea239eac10b48494,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-11-22,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
65,63882d10ea239eac10b48498,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,3,1.18,0,0,0,0.0,2022-11-26,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.25,1.3125,0.43,1.0,1.5
66,63882d10ea239eac10b48497,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-11-25,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
67,63882d10ea239eac10b48499,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,5,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.25,1.3125,0.43,1.0,1.5
68,63882d10ea239eac10b48496,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-11-24,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.42,1.355,0.43,1.0,1.5
69,63882d10ea239eac10b4849b,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,5,5.97,1.194,0.43,1.0,1.5
70,63882d10ea239eac10b4849a,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,7,0.72,0,0,0,0.0,2022-11-28,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,5,5.97,1.194,0.43,1.0,1.5
71,63882d10ea239eac10b4849c,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,6.57,1.095,0.43,0.5964225410316804,1.5
72,63882fddea239eac10b48a70,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,6.57,1.095,0.43,0.5964225410316804,1.5
73,63882d10ea239eac10b4816d,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,1,0.0,0,0,0,0.0,2022-09-29,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,7,5.39,0.7699999999999999,0.48,1.0,1.5
74,63882d10ea239eac10b481f2,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,2,0.0,0,0,0,0.0,2022-10-18,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.48,1.0,1.5
75,63882d10ea239eac10b482f7,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,14,0.0,0,0,0,0.0,2022-10-24,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,6,5.97,0.995,0.48,1.0,1.5
76,63882d10ea239eac10b4838e,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,4,0.0,0,0,0,0.0,2022-11-08,0,0,0.0,Gloves - SP - manual,exact,exact,0.13211355592479096,0.13211355592479096,0.12162988114544877,2022-12-14,55.0,sponsoredProducts,15.7,4,5.29,1.3225,0.48,1.0,1.5
